CLI Config ID,Release Config ID,Firmware Type,Title,Flash Vendor,Flash Geometry,Flash Type,Flash Part Number,Package Type,Package Count,Package Density,Package Die Count,Raw Capacity,User Capacity,512 LBA Count,512 Plus DIF LBA Count,520 LBA Count,524 LBA Count,528 LBA Count,4096 LBA Count,4096 Plus DIF LBA Count,Non 512 Sector Size,RAISE ON,Version Demo,Version Release,Topology ID,SATA Speed,Write IOPs,Firmware Fuse,Industrial Features,CLI Build ID,Release Build ID,Valid Flag,Release Status,Firmware Worksheet,Validated,Parent Folder
C25195,25195,SF-2582,SF-2582 60GB 8kopt Toshiba32 SLC BGA 8xTH58TAG6S2FBA89 (RAISE OFF),Toshiba,32,SLC,TH58TAG6S2FBA89,BGA,8,64,5260369,64,60,117231408,0,0,0,0,0,0,0,False,MP2,MP2,2Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C00495,PP-R00495,1,External,LSI,0,SF-2582_Board
C25196,25196,SF-2582,SF-2582 120GB Toshiba32 SLC BGA 16xTH58TAG6S2FBA89,Toshiba,32,SLC,TH58TAG6S2FBA89,BGA,16,64,5260369,128,120,234441648,0,0,0,0,0,0,0,True,MP2,MP2,4Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C00462,PP-R00462,1,External,LSI,0,SF-2582_Board
C25197,25197,SF-2582,SF-2582 240GB Toshiba32 SLC BGA 16xTH58TAG7S2FBA89,Toshiba,32,SLC,TH58TAG7S2FBA89,BGA,16,128,5260344,256,240,468862128,0,0,0,0,0,0,0,True,MP2,MP2,4Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C00468,PP-R00468,1,External,LSI,0,SF-2582_Board
C25198,25198,SF-2582,SF-2582 100GB Toshiba24 MLC BGA 8xTH58TEG7D2HBA4C (4QUAD),Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,8,128,5260356,128,100,195371568,0,0,0,0,0,0,0,True,MP3,MP3,4Q-1C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01019,PP-R01019,1,External,Viking,0,SF-2582_Board
C25199,25199,SF-2582,SF-2582 50GB Toshiba24 MLC BGA 4xTH58TEG7D2HBA4C,Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,4,128,5260356,64,50,97696368,0,0,0,0,0,0,0,True,MP3,MP3,2Q-1C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C00881,PP-R00881,1,External,Universal,0,SF-2582_Board
C25200,25200,SF-2582,SF-2582 100GB Toshiba24 MLC BGA 4xTH58TEG8D2HBA8C,Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,4,256,5260369,128,100,195371568,0,0,0,0,0,0,0,True,MP3,MP3,2Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C00883,PP-R00883,1,External,Universal,0,SF-2582_Board
C25201,25201,SF-2582,SF-2582 200GB Toshiba24 MLC BGA 8xTH58TEG8D2HBA8C,Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,8,256,5260369,256,200,390721968,0,0,0,0,0,0,0,True,MP3,MP3,2Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C00887,PP-R00887,1,External,Universal,0,SF-2582_Board
C25202,25202,SF-2582,SF-2582 400GB Toshiba24 MLC BGA 16xTH58TEG8D2HBA8C,Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,16,256,5260369,512,400,781422768,0,0,0,0,0,0,0,True,MP3,MP3,4Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C00893,PP-R00893,1,External,Universal,0,SF-2582_Board
C25203,25203,SF-2582,SF-2582 400GB Toshiba24 MLC BGA 8xTH58TEG9D2HBA89,Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,8,512,5260344,512,400,781422768,0,0,0,0,0,0,0,True,MP3,MP3,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C00890,PP-R00890,1,External,Universal,0,SF-2582_Board
C25204,25204,SF-2582,SF-2582 50GB SanDisk24 MLC BGA 4xSDYNPMBHE,SanDisk,24,MLC,SDYNPMBHE,BGA,4,128,5260356,64,50,97696368,0,0,0,0,0,0,0,True,MP3,TBD,2Q-1C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01067,PP-R01067,1,External,SanDisk,0,SF-2582_Board
C25205,25205,SF-2582,SF-2582 100GB SanDisk24 MLC BGA 4xSDYNPMCHE,SanDisk,24,MLC,SDYNPMCHE,BGA,4,256,5260369,128,100,195371568,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01068,PP-R01068,1,External,SanDisk,0,SF-2582_Board
C25206,25206,SF-2582,SF-2582 200GB SanDisk24 MLC BGA 8xSDYNPMCHE,SanDisk,24,MLC,SDYNPMCHE,BGA,8,256,5260369,256,200,390721968,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01069,PP-R01069,1,External,SanDisk,0,SF-2582_Board
C25207,25207,SF-2582,SF-2582 300GB SanDisk24 MLC BGA 12xSDYNPMCHE,SanDisk,24,MLC,SDYNPMCHE,BGA,12,256,5260369,384,300,586072368,0,0,0,0,0,0,0,True,MP3,TBD,4Q-4C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01072,PP-R01072,1,External,SanDisk,0,SF-2582_Board
C25208,25208,SF-2582,SF-2582 400GB SanDisk24 MLC BGA 16xSDYNPMCHE,SanDisk,24,MLC,SDYNPMCHE,BGA,16,256,5260369,512,400,781422768,0,0,0,0,0,0,0,True,MP3,TBD,4Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01073,PP-R01073,1,External,SanDisk,0,SF-2582_Board
C25209,25209,SF-2582-IBM,SF-2582-IBM 50GB SanDisk24 MLC BGA 4xSDYNPMBHE,SanDisk,24,MLC,SDYNPMBHE,BGA,4,128,5260356,64,50,97696368,0,0,0,0,0,0,0,True,MP3,TBD,2Q-1C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01090,PP-R01090,1,External,SanDisk,0,SF-2582_Board
C25210,25210,SF-2582-IBM,SF-2582-IBM 100GB SanDisk24 MLC BGA 4xSDYNPMCHE,SanDisk,24,MLC,SDYNPMCHE,BGA,4,256,5260369,128,100,195371568,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01091,PP-R01091,1,External,SanDisk,0,SF-2582_Board
C25211,25211,SF-2582-IBM,SF-2582-IBM 200GB SanDisk24 MLC BGA 8xSDYNPMCHE,SanDisk,24,MLC,SDYNPMCHE,BGA,8,256,5260369,256,200,390721968,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01092,PP-R01092,1,External,SanDisk,0,SF-2582_Board
C25212,25212,SF-2582-IBM,SF-2582-IBM 400GB SanDisk24 MLC BGA 16xSDYNPMCHE,SanDisk,24,MLC,SDYNPMCHE,BGA,16,256,5260369,512,400,781422768,0,0,0,0,0,0,0,True,MP3,TBD,4Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01093,PP-R01093,1,External,SanDisk,0,SF-2582_Board
C25213,25213,SF-2582-IBM,SF-2582-IBM 50GB SanDisk24 eMLC BGA 4xSDYNPMBHE016GUX,SanDisk,24,eMLC,SDYNPMBHER-016GUF,BGA,4,128,5260356,64,50,97696368,0,0,0,0,0,0,0,True,MP3,TBD,2Q-1C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01094,PP-R01094,1,External,SanDisk,0,SF-2582_Board
C25214,25214,SF-2582-IBM,SF-2582-IBM 100GB SanDisk24 eMLC BGA 4xSDYNPMCHE032GUX,SanDisk,24,eMLC,SDYNPMCHER-032GUF,BGA,4,256,5260369,128,100,195371568,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01095,PP-R01095,1,External,SanDisk,0,SF-2582_Board
C25215,25215,SF-2582-IBM,SF-2582-IBM 200GB SanDisk24 eMLC BGA 8xSDYNPMCHE032GUX,SanDisk,24,eMLC,SDYNPMCHER-032GUF,BGA,8,256,5260369,256,200,390721968,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01096,PP-R01096,1,External,SanDisk,0,SF-2582_Board
C25216,25216,SF-2582-IBM,SF-2582-IBM 400GB SanDisk24 eMLC BGA 16xSDYNPMCHE032GUX,SanDisk,24,eMLC,SDYNPMCHER-032GUF,BGA,16,256,5260369,512,400,781422768,0,0,0,0,0,0,0,True,MP3,TBD,4Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01097,PP-R01097,1,External,SanDisk,0,SF-2582_Board
C25217,25217,SF-2582,SF-2582 400GB Toshiba24 MLC BGA 8xTH58TEG9D2HBA89 (333MHz),Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,8,512,5260344,512,400,781422768,0,0,0,0,0,0,0,True,MP3,MP3,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01154,PP-R01154,1,External,LSI,0,SF-2582_Board
C25218,25218,SF-2582,SF-2582 480GB SanDisk24 eMLC BGA 8xSDYNPMDHE064GUX,SanDisk,24,eMLC,SDYNPMDHER-064GUF,BGA,8,512,5260344,512,480,937703088,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01155,PP-R01155,1,External,LSIUnigen,0,SF-2582_Board
C25219,25219,SF-2582,SF-2582 400GB SanDisk24 eMLC BGA 8xSDYNPMDHE064GUX,SanDisk,24,eMLC,SDYNPMDHER-064GUF,BGA,8,512,5260344,512,400,781422768,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01155,PP-R01155,1,External,SanDiskeMLC,0,SF-2582_Board
C25220,25220,SF-2582-IBM,SF-2582-IBM 400GB SanDisk24 eMLC BGA 8xSDYNPMDHE064GUX,SanDisk,24,eMLC,SDYNPMDHER-064GUF,BGA,8,512,5260344,512,400,781422768,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01156,PP-R01156,1,External,SanDisk,0,SF-2582_Board
C25221,25221,SF-2582-ESS1,SF-2582-ESS1 400GB SanDisk24 eMLC BGA 8xSDYNPMDHE064GUX,SanDisk,24,eMLC,SDYNPMDHER-064GUF,BGA,8,512,5260344,512,400,781422768,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01157,PP-R01157,1,External,SanDisk,0,SF-2582_Board
C25222,25222,SF-2582,SF-2582 60GB Toshiba32 eMLC BGA 8xTH58TAG6E2FBA49,Toshiba,32,eMLC,TH58TAG6E2FBA49,BGA,8,64,5260356,64,60,117231408,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C00029,PP-R00029,1,External,LSI,0,SF-2582_Board
C25223,25223,SF-2582,SF-2582 120GB 8kopt Toshiba32 eMLC BGA 8xTH58TAG7E2FBA89,Toshiba,32,eMLC,TH58TAG7E2FBA89,BGA,8,128,5260369,128,120,234441648,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01158,PP-R01158,1,External,LSI,0,SF-2582_Board
C25224,25224,SF-2582,SF-2582 240GB 8kopt Toshiba32 eMLC BGA 8xTH58TAG8E2FBA89,Toshiba,32,eMLC,TH58TAG8E2FBA89,BGA,8,256,5260344,256,240,468862128,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01159,PP-R01159,1,External,LSI,0,SF-2582_Board
C25225,25225,SF-2582,SF-2582 37.5GB Micron25 eMLC BGA 3xMT29E128G08CECABJ1,Micron,25,eMLC,MT29E128G08CECABJ1,BGA,3,128,5260356,48,37,73277568,0,0,0,0,0,0,0,True,MP3,TBD,2Q-1C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01041,PP-R01041,1,External,Universal,0,SF-2582_Board
C25226,25226,SF-2582,SF-2582 50GB Micron25 eMLC BGA 4xMT29E128G08CECABJ1,Micron,25,eMLC,MT29E128G08CECABJ1,BGA,4,128,5260356,64,50,97696368,0,0,0,0,0,0,0,True,MP3,TBD,2Q-1C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01042,PP-R01042,1,External,Universal,0,SF-2582_Board
C25227,25227,SF-2582,SF-2582 300GB Micron25 eMLC BGA 6xMT29E512G08CUCABJ3,Micron,25,eMLC,MT29E512G08CUCABJ3,BGA,6,512,5260344,384,300,586072368,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-2D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01043,PP-R01043,1,External,Universal,0,SF-2582_Board
C25228,25228,SF-2582,SF-2582 400GB Micron25 eMLC BGA 8xMT29E512G08CUCABJ3,Micron,25,eMLC,MT29E512G08CUCABJ3,BGA,8,512,5260344,512,400,781422768,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01044,PP-R01044,1,External,Universal,0,SF-2582_Board
C25229,25229,SF-2582,SF-2582 100GB Micron25 eMLC BGA 8xMT29E128G08CECABJ1,Micron,25,eMLC,MT29E128G08CECABJ1,BGA,8,128,5260356,128,100,195371568,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01160,PP-R01160,1,External,Universal,0,SF-2582_Board
C25230,25230,SF-2582,SF-2582 100GB Micron25 eMLC BGA 4xMT29E256G08CMCABJ1,Micron,25,eMLC,MT29E256G08CMCABJ1,BGA,4,256,5260369,128,100,195371568,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01160,PP-R01160,1,External,Universal,0,SF-2582_Board
C25231,25231,SF-2582,SF-2582 200GB Micron25 eMLC BGA 8xMT29E256G08CMCABJ1,Micron,25,eMLC,MT29E256G08CMCABJ1,BGA,8,256,5260369,256,200,390721968,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01161,PP-R01161,1,External,Universal,0,SF-2582_Board
C25232,25232,SF-2582,SF-2582 300GB Micron25 eMLC BGA 12xMT29E256G08CMCABJ1,Micron,25,eMLC,MT29E256G08CMCABJ1,BGA,12,256,5260369,384,300,586072368,0,0,0,0,0,0,0,True,MP3,TBD,4Q-4C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01162,PP-R01162,1,External,Universal,0,SF-2582_Board
C25233,25233,SF-2582,SF-2582 400GB Micron25 eMLC BGA 16xMT29E256G08CMCABJ1,Micron,25,eMLC,MT29E256G08CMCABJ1,BGA,16,256,5260369,512,400,781422768,0,0,0,0,0,0,0,True,MP3,TBD,4Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01163,PP-R01163,1,External,Universal,0,SF-2582_Board
C25234,25234,SF-2582,SF-2582 200GB Micron25 eMLC BGA 4xMT29E512G08CUCABJ3,Micron,25,eMLC,MT29E512G08CUCABJ3,BGA,4,512,5260344,256,200,390721968,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01164,PP-R01164,1,External,Universal,0,SF-2582_Board
C25235,25235,SF-2582,SF-2582 50GB Toshiba24 eMLC BGA 4xTH58TEG7E2HBA4C,Toshiba,24,eMLC,TH58TEG7E2HBA4C,BGA,4,128,5260356,64,50,97696368,0,0,0,0,0,0,0,True,MP3,TBD,2Q-1C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01166,PP-R01166,1,External,Universal,0,SF-2582_Board
C25236,25236,SF-2582,SF-2582 100GB Toshiba24 eMLC BGA 8xTH58TEG7E2HBA4C,Toshiba,24,eMLC,TH58TEG7E2HBA4C,BGA,8,128,5260356,128,100,195371568,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01167,PP-R01167,1,External,Universal,0,SF-2582_Board
C25237,25237,SF-2582,SF-2582 200GB Toshiba24 eMLC BGA 16xTH58TEG7E2HBA4C,Toshiba,24,eMLC,TH58TEG7E2HBA4C,BGA,16,128,5260356,256,200,390721968,0,0,0,0,0,0,0,True,MP3,TBD,4Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01168,PP-R01168,1,External,Universal,0,SF-2582_Board
C25238,25238,SF-2582,SF-2582 100GB Toshiba24 eMLC BGA 4xTH58TEG8E2HBA8C,Toshiba,24,eMLC,TH58TEG8E2HBA8C,BGA,4,256,5260369,128,100,195371568,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01167,PP-R01167,1,External,Universal,0,SF-2582_Board
C25239,25239,SF-2582,SF-2582 200GB Toshiba24 eMLC BGA 8xTH58TEG8E2HBA8C,Toshiba,24,eMLC,TH58TEG8E2HBA8C,BGA,8,256,5260369,256,200,390721968,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01169,PP-R01169,1,External,Universal,0,SF-2582_Board
C25240,25240,SF-2582,SF-2582 300GB Toshiba24 eMLC BGA 12xTH58TEG8E2HBA8C,Toshiba,24,eMLC,TH58TEG8E2HBA8C,BGA,12,256,5260369,384,300,586072368,0,0,0,0,0,0,0,True,MP3,TBD,4Q-4C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01170,PP-R01170,1,External,Universal,0,SF-2582_Board
C25241,25241,SF-2582,SF-2582 400GB Toshiba24 eMLC BGA 16xTH58TEG8E2HBA8C,Toshiba,24,eMLC,TH58TEG8E2HBA8C,BGA,16,256,5260369,512,400,781422768,0,0,0,0,0,0,0,True,MP3,TBD,4Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01171,PP-R01171,1,External,Universal,0,SF-2582_Board
C25242,25242,SF-2582,SF-2582 200GB Toshiba24 eMLC BGA 4xTH58TEG9E2HBA89,Toshiba,24,eMLC,TH58TEG9E2HBA89,BGA,4,512,5260344,256,200,390721968,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01172,PP-R01172,1,External,Universal,0,SF-2582_Board
C25243,25243,SF-2582,SF-2582 300GB Toshiba24 eMLC BGA 6xTH58TEG9E2HBA89,Toshiba,24,eMLC,TH58TEG9E2HBA89,BGA,6,512,5260344,384,300,586072368,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-2D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01173,PP-R01173,1,External,Universal,0,SF-2582_Board
C25244,25244,SF-2582,SF-2582 400GB Toshiba24 eMLC BGA 8xTH58TEG9E2HBA89,Toshiba,24,eMLC,TH58TEG9E2HBA89,BGA,8,512,5260344,512,400,781422768,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01174,PP-R01174,1,External,Universal,0,SF-2582_Board
C25245,25245,SF-2582,SF-2582 75GB Toshiba24 eMLC BGA 6xTH58TEG7E2HBA4C,Toshiba,24,eMLC,TH58TEG7E2HBA4C,BGA,6,128,5260356,96,75,146533968,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01209,PP-R01209,1,External,Universal,0,SF-2582_Board
C25246,25246,SF-2582,SF-2582 150GB Toshiba24 eMLC BGA 12xTH58TEG7E2HBA4C,Toshiba,24,eMLC,TH58TEG7E2HBA4C,BGA,12,128,5260356,192,150,293046768,0,0,0,0,0,0,0,True,MP3,TBD,4Q-2C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01210,PP-R01210,1,External,Universal,0,SF-2582_Board
C25247,25247,SF-2582,SF-2582 75GB Toshiba24 eMLC BGA 3xTH58TEG8E2HBA8C,Toshiba,24,eMLC,TH58TEG8E2HBA8C,BGA,3,256,5260369,96,75,146533968,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01209,PP-R01209,1,External,Universal,0,SF-2582_Board
C25248,25248,SF-2582,SF-2582 150GB Toshiba24 eMLC BGA 6xTH58TEG8E2HBA8C,Toshiba,24,eMLC,TH58TEG8E2HBA8C,BGA,6,256,5260369,192,150,293046768,0,0,0,0,0,0,0,True,MP3,TBD,2Q-4C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01211,PP-R01211,1,External,Universal,0,SF-2582_Board
C25249,25249,SF-2582,SF-2582 200GB Toshiba24 MLC BGA 8xTH58TEG8D2HBA8C (4QUAD),Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,8,256,5260369,256,200,390721968,0,0,0,0,0,0,0,True,MP3,MP3,4Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C00892,PP-R00892,1,External,Viking,0,SF-2582_Board
C25250,25250,SF-2582,SF-2582 100GB Micron25 MLC TSOP 16xMT29F64G08CBAABWP,Micron,25,MLC,MT29F64G08CBAABWP,TSOP,16,64,5260371,128,100,195371568,0,0,0,0,0,0,0,True,MP3,MP3,4Q-1C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01908,PP-R01908,1,External,Universal,0,SF-2582_Board
C25251,25251,SF-2582,SF-2582 75GB Micron25 MLC TSOP 12xMT29F64G08CBAABWP,Micron,25,MLC,MT29F64G08CBAABWP,TSOP,12,64,5260371,96,75,146533968,0,0,0,0,0,0,0,True,MP3,MP3,4Q-1C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01251,PP-R01251,1,External,Universal,0,SF-2582_Board
C25252,25252,SF-2582,SF-2582 200GB Micron25 MLC TSOP 16xMT29F128G08CFAABWP,Micron,25,MLC,MT29F128G08CFAABWP,TSOP,16,128,5260356,256,200,390721968,0,0,0,0,0,0,0,True,MP3,MP3,4Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01250,PP-R01250,1,External,Universal,0,SF-2582_Board
C25253,25253,SF-2582,SF-2582 150GB Micron25 MLC TSOP 12xMT29F128G08CFAABW,Micron,25,MLC,MT29F128G08CFAABWP,TSOP,12,128,5260356,192,150,293046768,0,0,0,0,0,0,0,True,MP3,MP3,4Q-2C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01249,PP-R01249,1,External,Universal,0,SF-2582_Board
C25254,25254,SF-2582-IBM,SF-2582-IBM 200GB SanDisk24 eMLC BGA 4xSDYNPMDHE064GUX,SanDisk,24,eMLC,SDYNPMDHER-064GUF,BGA,4,512,5260344,256,200,390721968,0,0,0,0,0,0,0,True,MP3,TBD,2Q-2C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01253,PP-R01253,1,External,SanDisk,0,SF-2582_Board
C25255,25255,SF-2582,SF-2582 300GB Toshiba24 MLC BGA 6xTH58TEG9D2HBA89,Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,6,512,5260344,384,300,586072368,0,0,0,0,0,0,0,True,MP3,MP3,2Q-4C-2D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01260,PP-R01260,1,External,Universal,0,SF-2582_Board
C25256,25256,SF-2582,SF-2582 480GB Toshiba24 eMLC BGA 8xTH58TEG9E2HBA89,Toshiba,24,eMLC,TH58TEG9E2HBA89,BGA,8,512,5260344,512,480,937703088,0,0,0,0,0,0,0,True,MP3,MP3,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01174,PP-R01174,1,External,LSI,0,SF-2582_Board
C25257,25257,SF-2582,SF-2582 200GB 8kopt Toshiba24 eMLC BGA 4xTH58TEG9E2HBA89,Toshiba,24,eMLC,TH58TEG9E2HBA89,BGA,4,512,5260344,256,200,390721968,0,0,0,0,0,0,0,True,MP3,MP3,2Q-2C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01271,PP-R01271,1,External,LSI,0,SF-2582_Board
C25258,25258,SF-2582,SF-2582 100GB Toshiba32 SLC BGA 8xTH58TAG7S2FBA89 (4QUAD),Toshiba,32,SLC,TH58TAG7S2FBA89,BGA,8,128,5260344,128,100,195371568,0,0,0,0,0,0,0,True,MP3,MP3,4Q-2C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01275,PP-R01275,1,External,Viking,0,SF-2582_Board
C25259,25259,SF-2582-IBM,SF-2582-IBM 480GB SanDisk24 eMLC BGA 8xSDYNPMDHE064GUX,SanDisk,24,eMLC,SDYNPMDHER-064GUF,BGA,8,512,5260344,512,480,937703088,0,0,0,0,0,0,0,True,MP3,MP3,2Q-4C-2D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01282,PP-R01282,1,External,SanDisk,0,SF-2582_Board
C25260,25260,SF-2582,SF-2582 75GB Toshiba24 SLC BGA 12xTH58TEG6H2HBA4C,Toshiba,24,SLC,TH58TEG6H2HBA4C,BGA,12,64,5260356,96,75,146533968,0,0,0,0,0,0,0,True,TBD,TBD,4Q-2C-1D-3L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01288,PP-R01288,1,External,Universal,0,SF-2582_Board
C25261,25261,SF-2582,SF-2582 100GB Toshiba24 SLC BGA 16xTH58TEG6H2HBA4C,Toshiba,24,SLC,TH58TEG6H2HBA4C,BGA,16,64,5260356,128,100,195371568,0,0,0,0,0,0,0,True,TBD,TBD,4Q-2C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01289,PP-R01289,1,External,Universal,0,SF-2582_Board
C25262,25262,SF-2582,SF-2582 100GB Toshiba24 SLC BGA 8xTH58TEG7H2HBA8C,Toshiba,24,SLC,TH58TEG7H2HBA8C,BGA,8,128,5260369,128,100,195371568,0,0,0,0,0,0,0,True,TBD,TBD,2Q-4C-1D-4L,6,0,D|D,E,F,G,H,I|Enterprise SATA,0,PP-C01290,PP-R01290,1,External,Universal,0,SF-2582_Board
